x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	0.481	0.441	0.737	0.667	1.090702947845805	1.1049475262368815
2	"N: 16"	0.926	0.841	1.436	1.286	1.1010701545778836	1.1166407465007775
3	"N: 32"	1.818	1.642	2.834	2.525	1.1071863580998782	1.1223762376237625
4	"N: 64"	3.601	3.244	5.631	5.002	1.1100493218249075	1.1257497001199521
5	"N: 128"	7.167	6.447	11.225	9.956	1.1116798510935317	1.1274608276416231
6	"N: 256"	14.298	12.853	22.412	19.863	1.1124251147592001	1.1283290540200372
7	"N: 512"	28.561	25.665	44.787	39.679	1.1128384960062343	1.1287330829910027
8	"N: 1024"	57.088	51.288	89.537	79.309	1.1130868819216972	1.1289639259100481
9	"N: 4096"	0	0	0	317.092	0	0.0
