x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	407	331	398	280	1.229607250755287	1.4214285714285715
2	"N: 16"	818	656	794	540	1.2469512195121952	1.4703703703703703
3	"N: 32"	1631	1277	1571	1048	1.2772122161315584	1.4990458015267176
4	"N: 64"	3231	2552	3160	2084	1.266065830721003	1.5163147792706333
5	"N: 128"	6498	5170	6271	4210	1.2568665377176016	1.4895486935866984
6	"N: 256"	13007	10070	12712	8370	1.2916583912611719	1.5187574671445638
7	"N: 512"	25812	20573	25263	16812	1.2546541583629027	1.5026766595289078
8	"N: 1024"	51703	40895	50389	33714	1.2642865876023963	1.4946016491665184
9	"N: 4096"	0	0	0	131619	0	0.0
