x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	141.099	31.595	1461.438	342.135	4.465864852033549	4.271524398263844
2	"N: 16"	325.031	58.425	2851.842	572.131	5.563217800599059	4.984596185139417
3	"N: 32"	575.454	105.578	5767.489	967.993	5.450510523025629	5.9581928794939625
4	"N: 64"	1195.857	278.887	11484.206	1798.635	4.287962508112605	6.38495636969146
5	"N: 128"	2552.125	336.544	23040.127	3629.643	7.583332342873444	6.34776670873692
6	"N: 256"	4490.47	914.099	45908.565	7205.951	4.912454777874169	6.370923837811276
7	"N: 512"	10919.179	1841.034	90531.153	14091.884	5.931003446975993	6.424347021306732
8	"N: 1024"	0	4139.373	0	28057.038	0.0	0.0
9	"N: 4096"	0	16675.77	0	113659.471	0.0	0.0
