x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1232.468	930.939	117.008	98.097	1.3238976989899447	1.1927785763071246
2	"N: 16"	2264.489	2140.56	229.893	185.355	1.057895597413761	1.2402848587844948
3	"N: 32"	4628.703	4545.053	448.499	356.719	1.018404625864649	1.257289351001769
4	"N: 64"	9640.409	9134.797	907.188	698.262	1.0553501079443801	1.299208606511596
5	"N: 128"	18988.228	17733.981	1790.211	1390.601	1.0707256312048603	1.2873649594671654
6	"N: 256"	38078.218	39087.631	3596.476	2742.493	0.9741756413940768	1.3113893089243984
7	"N: 512"	76692.432	72885.803	7150.98	5557.738	1.0522273041294476	1.2866709441862858
8	"N: 1024"	153917.088	145105.098	14707.875	11038.846	1.0607283280977489	1.3323743260844476
9	"N: 4096"	0	574156.178	0	43938.728	0.0	0.0
