x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1428.849	1734.773	220.253	202.222	0.8236518553147876	1.0891643836971248
2	"N: 16"	2815.236	3626.689	435.535	391.579	0.7762551462229047	1.1122532107186545
3	"N: 32"	5630.447	7629.44	800.263	758.173	0.7379895510024327	1.0555150341676636
4	"N: 64"	11809.3	14778.272	1625.157	1557.397	0.7990988391606271	1.0435084952648555
5	"N: 128"	23564.371	31468.237	3234.58	3103.003	0.7488303523327347	1.0424031172383654
6	"N: 256"	45689.311	60064.758	6561.699	6127.965	0.7606675282034766	1.0707794512533932
7	"N: 512"	94429.095	123900.695	12893.268	12523.812	0.7621353132845623	1.0295002831406284
8	"N: 1024"	188060.82	248315.786	25666.414	24577.813	0.757345406948876	1.044292020612249
9	"N: 4096"	0	0	0	97718.822	0	0.0
