x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	280.0	209.0	260.0	147.0	1.3397129186602872	1.7687074829931972
2	"N: 16"	559.0	395.0	517.0	268.0	1.4151898734177215	1.9291044776119404
3	"N: 32"	1120.0	795.0	1042.0	523.0	1.4088050314465408	1.9923518164435947
4	"N: 64"	2218.0	1549.0	2093.0	1052.0	1.4318915429309231	1.9895437262357414
5	"N: 128"	4480.0	3110.0	4148.0	2046.0	1.4405144694533762	2.027370478983382
6	"N: 256"	8968.0	6276.0	8333.0	4139.0	1.4289356277884002	2.0132882338729163
7	"N: 512"	17998.0	12627.0	16641.0	8114.0	1.4253583590718302	2.050899679566182
8	"N: 1024"	36030.0	24861.0	33172.0	16621.0	1.449257873778207	1.995788460381445
9	"N: 4096"	0	98581.0	0	65126.0	0.0	0.0
