x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	0.443	0.321	0.764	0.546	1.3800623052959502	1.3992673992673992
2	"N: 16"	0.851	0.59	1.489	1.021	1.4423728813559322	1.458374142997062
3	"N: 32"	1.666	1.127	2.94	1.97	1.4782608695652173	1.4923857868020305
4	"N: 64"	3.299	2.204	5.842	3.871	1.4968239564428312	1.509170756910359
5	"N: 128"	6.562	4.356	11.645	7.67	1.5064279155188247	1.5182529335071708
6	"N: 256"	13.09	8.66	23.252	15.269	1.5115473441108545	1.5228240225293077
7	"N: 512"	26.144	17.267	46.464	30.467	1.5141020443620778	1.5250599008763581
8	"N: 1024"	52.254	34.482	92.89	60.864	1.5153993387854532	1.5261895373291272
9	"N: 4096"	0	137.77	0	243.241	0.0	0.0
