x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	4484	4261	3116	2893	1.0523351325979817	1.077082613204286
2	"N: 16"	8964	8477	6228	5741	1.057449569423145	1.0848284271032922
3	"N: 32"	17924	16909	12452	11437	1.0600272044473358	1.0887470490513247
4	"N: 64"	35844	33773	24900	22829	1.061321173718651	1.0907179464715933
5	"N: 128"	71684	67501	49796	45613	1.0619694523044103	1.0917063117970753
6	"N: 256"	143364	134957	99588	91181	1.06229391583986	1.0922012261326373
7	"N: 512"	286724	269869	199172	182317	1.0624562287628443	1.092448866534662
8	"N: 1024"	573444	539693	398340	364589	1.062537405524993	1.0925727325838135
9	"N: 4096"	0	0	0	1458221	0	0.0
