x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1.555	0.396	2.15	1.112	3.9267676767676765	1.9334532374100717
2	"N: 16"	3.077	0.749	4.261	2.173	4.108144192256342	1.960883571099862
3	"N: 32"	6.118	1.454	8.484	4.297	4.207702888583219	1.9744007447056087
4	"N: 64"	12.202	2.866	16.929	8.544	4.257501744591766	1.981390449438202
5	"N: 128"	24.369	5.689	33.819	17.039	4.283529618562137	1.9847995774399907
6	"N: 256"	48.704	11.334	67.599	34.028	4.297158990647609	1.9865698836252499
7	"N: 512"	97.373	22.624	135.16	68.007	4.303969236209336	1.9874424691575865
8	"N: 1024"	0	45.204	0	135.964	0.0	0.0
9	"N: 4096"	0	180.685	0	543.709	0.0	0.0
