x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1852.333	1188.291	431.059	203.189	1.5588210295289624	2.1214681897149945
2	"N: 16"	3641.194	1832.746	836.987	275.706	1.9867422981689769	3.035795376234104
3	"N: 32"	7319.906	4692.314	1695.894	502.857	1.5599778701936826	3.372517435374271
4	"N: 64"	14602.506	8563.691	3441.958	993.328	1.7051649808476272	3.4650769937019796
5	"N: 128"	29045.018	17942.109	6849.56	1846.711	1.6188185012140992	3.7090589702449384
6	"N: 256"	55876.742	35849.169	13232.935	3647.571	1.5586621268682683	3.6278759207154567
7	"N: 512"	147933.549	72721.726	27420.292	7300.136	2.0342414452594264	3.7561344062631163
8	"N: 1024"	0	142186.383	0	14468.538	0.0	0.0
9	"N: 4096"	0	571474.945	0	58467.357	0.0	0.0
