x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	0.441	0.321	0.758	0.543	1.3738317757009346	1.3959484346224678
2	"N: 16"	0.848	0.59	1.48	1.016	1.4372881355932203	1.4566929133858266
3	"N: 32"	1.661	1.127	2.921	1.962	1.4738243123336292	1.4887869520897044
4	"N: 64"	3.286	2.203	5.805	3.855	1.4916023604176125	1.5058365758754864
5	"N: 128"	6.537	4.354	11.571	7.64	1.5013780431786863	1.5145287958115183
6	"N: 256"	13.039	8.656	23.104	15.21	1.5063539741219962	1.5190006574621957
7	"N: 512"	26.043	17.259	46.171	30.349	1.5089518512080653	1.5213351346008106
8	"N: 1024"	52.05	34.466	92.304	60.628	1.510183949399408	1.5224648677178862
9	"N: 4096"	0	137.706	0	242.3	0.0	0.0
