x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 4"	0.613	0.118	0.796	0.395	5.194915254237288	2.0151898734177216
2	"N: 8"	2.335	0.261	2.786	1.199	8.946360153256704	2.323603002502085
3	"N: 16"	9.212	0.817	10.451	4.262	11.275397796817625	2.452135147817926
4	"N: 32"	36.694	3.018	40.522	16.203	12.158383035122599	2.5008948960069124
5	"N: 64"	146.567	11.77	159.635	63.351	12.452591333899747	2.519849726129027
6	"N: 128"	0	46.676	0	250.7	0.0	0.0
7	"N: 256"	0	186.097	0	997.614	0.0	0.0
8	"N: 512"	0	743.376	0	3980.309	0.0	0.0
9	"N: 1024"	0	2971.685	0	0	0.0	0
