x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1988.255	1110.561	469.865	202.486	1.7903158853948593	2.320481415999131
2	"N: 16"	4307.468	2037.463	842.09	284.162	2.114133115546147	2.963415234971601
3	"N: 32"	7070.393	4587.774	1643.284	497.641	1.5411380333904852	3.3021475320562415
4	"N: 64"	13735.086	9168.616	3363.266	948.689	1.4980544500936672	3.5451723378262003
5	"N: 128"	28711.598	17797.561	6656.86	1810.845	1.6132321726555678	3.6761070108153926
6	"N: 256"	73800.509	35414.348	13589.856	3876.215	2.0839155079178644	3.5059603246981914
7	"N: 512"	115474.497	70393.593	26369.345	7213.154	1.640412032953056	3.655730211776984
8	"N: 1024"	0	141923.367	0	14549.755	0.0	0.0
9	"N: 4096"	0	571639.134	0	58412.521	0.0	0.0
