x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	3287	2608	2127	1448	1.2603527607361964	1.4689226519337018
2	"N: 16"	6567	5096	4247	2776	1.288657770800628	1.529899135446686
3	"N: 32"	13127	10072	8487	5432	1.3033161239078634	1.5624079528718704
4	"N: 64"	26247	20024	16967	10744	1.3107770675189772	1.5792069992553983
5	"N: 128"	52487	39928	33927	21368	1.314541174113404	1.5877480344440285
6	"N: 256"	104967	79736	67847	42616	1.3164317246914818	1.5920546273700018
7	"N: 512"	209927	159352	135687	85112	1.31737913549877	1.5942170316759094
8	"N: 1024"	419847	318584	271367	170104	1.3178533761896392	1.5953005220335794
9	"N: 4096"	0	1273976	0	680056	0.0	0.0
