x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	0.587	0.465	1.044	0.826	1.2623655913978493	1.2639225181598064
2	"N: 16"	1.139	0.879	2.05	1.582	1.2957906712172924	1.29582806573957
3	"N: 32"	2.244	1.705	4.062	3.092	1.3161290322580645	1.313712807244502
4	"N: 64"	4.453	3.358	8.086	6.115	1.3260869565217392	1.3223221586263287
5	"N: 128"	8.87	6.664	16.133	12.159	1.331032412965186	1.3268360884941195
6	"N: 256"	17.705	13.275	32.228	24.246	1.333709981167608	1.3292089416811022
7	"N: 512"	35.374	26.497	64.418	48.421	1.3350190587613693	1.330373185188245
8	"N: 1024"	70.713	52.941	128.796	96.77	1.3356944523148409	1.3309496744858944
