x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1122.33	1181.057	114.278	146.99	0.9502758969296147	0.7774542485883393
2	"N: 16"	2231.184	2208.475	233.701	191.576	1.0102826611123061	1.21988662462939
3	"N: 32"	4936.63	4297.643	507.31	355.212	1.1486831270070594	1.4281893629719717
4	"N: 64"	9593.366	9082.509	911.821	692.203	1.0562462420901537	1.317273978876139
5	"N: 128"	18520.294	17829.356	1818.057	1368.715	1.0387528298834798	1.3282947874466198
6	"N: 256"	37577.285	35875.715	3627.234	2740.337	1.0474295773617337	1.3236452304953734
7	"N: 512"	75713.02	71420.238	7366.812	5416.035	1.060105960442193	1.3601854493185512
8	"N: 1024"	151263.172	144755.527	14314.863	10809.375	1.044956107271814	1.3243007111882046
9	"N: 4096"	0	574853.547	0	45223.79	0.0	0.0
