x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	339.0	318.0	296.0	260.0	1.0660377358490567	1.1384615384615384
2	"N: 16"	692.0	632.0	595.0	512.0	1.0949367088607596	1.162109375
3	"N: 32"	1370.0	1273.0	1186.0	1031.0	1.0761979575805185	1.1503394762366634
4	"N: 64"	2718.0	2525.0	2366.0	2028.0	1.0764356435643565	1.1666666666666667
5	"N: 128"	5579.0	4975.0	4823.0	4143.0	1.1214070351758794	1.1641322713009896
6	"N: 256"	11108.0	10277.0	9572.0	8319.0	1.0808601732022964	1.1506190647914414
7	"N: 512"	21510.0	20355.0	19253.0	16495.0	1.0567428150331615	1.1672021824795393
8	"N: 1024"	44039.0	40448.0	38257.0	32811.0	1.0887806566455696	1.1659809210325804
9	"N: 4096"	0	0	0	130374.0	0	0.0
