x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1061.0	226.0	800.0	172.0	4.6946902654867255	4.651162790697675
2	"N: 16"	2192.0	442.0	1627.0	341.0	4.959276018099548	4.771260997067449
3	"N: 32"	4248.0	886.0	3203.0	688.0	4.794582392776523	4.655523255813954
4	"N: 64"	8670.0	1799.0	6553.0	1355.0	4.819344080044469	4.836162361623616
5	"N: 128"	17144.0	3567.0	12906.0	2856.0	4.8062797869358	4.51890756302521
6	"N: 256"	35225.0	7717.0	26062.0	5967.0	4.5645976415705585	4.36768895592425
7	"N: 512"	68451.0	16339.0	51828.0	12928.0	4.189424077360916	4.008972772277228
8	"N: 1024"	0	38324.0	0	30683.0	0.0	0.0
9	"N: 4096"	0	281114.0	0	238744.0	0.0	0.0
