x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"len: 8"	2637.0	1088.0	2946.0	1093.0	2.4237132352941178	2.6953339432753887
2	"len: 16"	4714.0	1477.0	5192.0	1315.0	3.1916046039268786	3.9482889733840305
3	"len: 32"	8967.0	2209.0	9698.0	1725.0	4.059302851969217	5.622028985507247
4	"len: 64"	17800.0	3692.0	18646.0	2510.0	4.821235102925244	7.428685258964143
5	"len: 128"	34653.0	6663.0	37483.0	4069.0	5.20081044574516	9.211845662324896
6	"len: 256"	67851.0	12601.0	73702.0	7155.0	5.38457265296405	10.300768693221523
7	"len: 512"	137337.0	24544.0	146207.0	13485.0	5.5955426988265975	10.8421950315165
8	"len: 1024"	0	49052.0	0	26175.0	0.0	0.0
9	"len: 4096"	0	0	0	102299.0	0	0.0
