x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	394.0	325.0	387.0	277.0	1.2123076923076923	1.3971119133574008
2	"N: 16"	801.0	636.0	789.0	528.0	1.259433962264151	1.4943181818181819
3	"N: 32"	1580.0	1260.0	1568.0	1049.0	1.253968253968254	1.4947569113441372
4	"N: 64"	3196.0	2556.0	3135.0	2081.0	1.2503912363067293	1.506487265737626
5	"N: 128"	6380.0	5107.0	6206.0	4154.0	1.2492657137262582	1.4939817043813193
6	"N: 256"	12731.0	10245.0	12421.0	8448.0	1.24265495363592	1.4702888257575757
7	"N: 512"	25538.0	20521.0	24893.0	16501.0	1.2444812630963404	1.5085752378643718
8	"N: 1024"	50488.0	39916.0	49845.0	32816.0	1.2648561980158333	1.5189236957581667
