x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	1148.794	1665.146	192.053	196.251	0.6899058701158938	0.9786090261960448
2	"N: 16"	2645.047	3385.677	371.152	426.489	0.7812461141449701	0.8702498774880478
3	"N: 32"	4915.307	7512.065	739.004	752.494	0.6543216811888608	0.9820729467610373
4	"N: 64"	10139.072	14680.097	1457.417	1499.484	0.6906679158863869	0.9719456826481643
5	"N: 128"	20430.831	29899.679	2967.459	3024.964	0.6833127205144911	0.9809898564082085
6	"N: 256"	41631.753	59819.044	5836.017	6045.116	0.6959615235576148	0.9654102584631957
7	"N: 512"	81211.178	120671.068	11696.411	12063.994	0.6729962645229923	0.9695305717161331
8	"N: 1024"	165596.939	241595.575	22931.984	24233.874	0.6854303478033487	0.9462780899166184
9	"N: 4096"	0	0	0	95079.948	0	0.0
