x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"len: 8"	385.996	174.117	5380.034	2059.864	2.2168771573137604	2.6118394224084693
2	"len: 16"	698.666	217.004	9372.461	2446.971	3.2195996387163373	3.830229700311119
3	"len: 32"	1364.774	338.744	17236.364	2891.125	4.028924497555676	5.961819015089282
4	"len: 64"	2513.28	496.772	33466.613	4194.441	5.059222339423317	7.9788017044464326
5	"len: 128"	4526.614	879.062	67341.123	7715.458	5.149368303942156	8.728078488665224
6	"len: 256"	8816.926	2051.86	131664.675	15221.569	4.297040733773259	8.649875384068489
7	"len: 512"	16821.619	3386.578	264651.169	27983.322	4.967143529545163	9.457460733218165
8	"len: 1024"	0	8053.262	0	54884.489	0.0	0.0
9	"len: 4096"	0	0	0	170624.467	0	0.0
