x	Input	"GMW"	"GMW (Vectorized)"	"BMR"	"BMR (Vectorized)"	"GMW Improvement"	"BMR Improvement"
1	"N: 8"	13479	2651	7679	1491	5.0844964164466235	5.150234741784038
2	"N: 16"	26951	5259	15351	2939	5.124738543449325	5.223205171827152
3	"N: 32"	53895	10475	30695	5835	5.145107398568019	5.260497000856898
4	"N: 64"	107783	20907	61383	11627	5.155354665901373	5.279349789283564
5	"N: 128"	215559	41771	122759	23211	5.160494122716718	5.288828572659515
6	"N: 256"	431111	83499	245511	46379	5.163067821171511	5.293581146639643
7	"N: 512"	862215	166955	491015	92715	5.164355664700069	5.29596073990185
8	"N: 1024"	0	333867	0	185387	0.0	0.0
9	"N: 4096"	0	1335339	0	741419	0.0	0.0
